,2009.repayment.3_yr_repayment.completers_rate,2009.repayment.3_yr_repayment.noncompleters_rate,2009.repayment.7_yr_repayment.completers_rate,2009.repayment.7_yr_repayment.noncompleters_rate,2009.repayment.repayment_cohort.3_year_declining_balance,2009.repayment.repayment_cohort.7_year_declining_balance,2010.repayment.3_yr_repayment.completers_rate,2010.repayment.3_yr_repayment.noncompleters_rate,2010.repayment.7_yr_repayment.completers_rate,2010.repayment.7_yr_repayment.noncompleters_rate,2010.repayment.repayment_cohort.3_year_declining_balance,2010.repayment.repayment_cohort.7_year_declining_balance,2011.repayment.3_yr_repayment.completers_rate,2011.repayment.3_yr_repayment.noncompleters_rate,2011.repayment.7_yr_repayment.completers_rate,2011.repayment.7_yr_repayment.noncompleters_rate,2011.repayment.repayment_cohort.3_year_declining_balance,2011.repayment.repayment_cohort.7_year_declining_balance,2012.repayment.3_yr_repayment.completers_rate,2012.repayment.3_yr_repayment.noncompleters_rate,2012.repayment.7_yr_repayment.completers_rate,2012.repayment.7_yr_repayment.noncompleters_rate,2012.repayment.repayment_cohort.3_year_declining_balance,2012.repayment.repayment_cohort.7_year_declining_balance,2013.repayment.3_yr_repayment.completers_rate,2013.repayment.3_yr_repayment.noncompleters_rate,2013.repayment.7_yr_repayment.completers_rate,2013.repayment.7_yr_repayment.noncompleters_rate,2013.repayment.repayment_cohort.3_year_declining_balance,2013.repayment.repayment_cohort.7_year_declining_balance,2014.repayment.3_yr_repayment.completers_rate,2014.repayment.3_yr_repayment.noncompleters_rate,2014.repayment.7_yr_repayment.completers_rate,2014.repayment.7_yr_repayment.noncompleters_rate,2014.repayment.repayment_cohort.3_year_declining_balance,2014.repayment.repayment_cohort.7_year_declining_balance,2015.repayment.3_yr_repayment.completers_rate,2015.repayment.3_yr_repayment.noncompleters_rate,2015.repayment.7_yr_repayment.completers_rate,2015.repayment.7_yr_repayment.noncompleters_rate,2015.repayment.repayment_cohort.3_year_declining_balance,2015.repayment.repayment_cohort.7_year_declining_balance,school.name
4,0.8489042676,0.3700776085,,,0.4656005522,,0.7332657201,0.329016898,,,0.4189878561,,0.5959992856,0.2756853702,,,0.3470972366,,0.5090380891,0.2382389576,,,0.3002216476,,0.4651379816,0.2055859487,0.843969637,0.409514328,0.2667861184,0.497219069,0.4290244969,0.1961225675,0.772344689,0.375283909,0.2541703009,0.464690222,0.4057599672,0.2129337539,0.680255229,0.340776453,0.2674941275,0.416341184,Colorado Technical University-Colorado Springs
5,,,,,0.8219178082,,,,,,0.6891891892,,0.4444444444,0.6,,,0.5517241379,,0.6111111111,0.3666666667,,,0.4583333333,,0.6153846154,0.3793103448,,,0.4742268041,0.82278481,0.7179487179,0.5254237288,,,0.6020408163,0.723684211,,,0.615384615,0.65625,0.6206896552,0.644444444,Southern California Institute of Architecture
6,0.6117647059,0.2771084337,,,0.3259005146,,0.5411764706,0.2129032258,,,0.2636363636,,0.4946236559,0.2084870849,,,0.2503937008,,0.452991453,0.2138024357,,,0.2464953271,,0.488372093,0.1912028725,0.632183908,0.339823009,0.2220434433,0.378834356,0.5137614679,0.170575693,0.6,0.297830375,0.1952506596,0.341216216,0.4215686275,0.1690140845,0.598039216,0.309153713,0.1844951923,0.352422908,Victor Valley College
7,0.8593073593,0.6311953353,,,0.6886586696,,0.8122270742,0.5393939394,,,0.6168629882,,0.732421875,0.457841484,,,0.5406360424,,0.6711409396,0.4069602273,,,0.4855289421,,0.6854103343,0.3939745075,0.872469636,0.668167203,0.4744127517,0.717423133,0.6870967742,0.4053571429,0.839679359,0.609186747,0.4880126183,0.67214012,0.681622088,0.444184492,0.788808664,0.561363636,0.5104794026,0.628601921,Colorado State University-Pueblo
8,0.8221614227,0.4742041712,,,0.5476327945,,0.7346938776,0.37477923,,,0.4449815183,,0.6314398943,0.3029184837,,,0.3694489032,,0.609929078,0.2874266769,,,0.3446612125,,0.6202531646,0.2708007643,0.832679739,0.501360544,0.3202087994,0.56977058,0.5463494668,0.2465242019,0.779516359,0.434529583,0.2871926116,0.498419389,0.5091036415,0.2300607287,0.702154626,0.382298137,0.2652989034,0.445248192,National American University-Colorado Springs
9,,,,,0.5664335664,,,,,,0.4981412639,,,,,,0.4905063291,,,,,,0.4916067146,,0.6923076923,0.426124197,,,0.4527938343,0.555232558,0.5757575758,0.4258872651,,,0.4440366972,0.530351438,0.5061728395,0.4396039604,,,0.4488054608,0.548476454,Santa Monica College
10,0.7099236641,0.5749318801,,,0.6104417671,,0.7109375,0.5222551929,,,0.5741935484,,0.6787878788,0.4586466165,,,0.5230496454,,0.6271186441,0.4379391101,,,0.4933774834,,0.6616915423,0.375,0.761904762,0.620853081,0.4606240713,0.657293497,0.6906077348,0.3785211268,0.781021898,0.583106267,0.4539385848,0.636904762,0.7142857143,0.4278169014,0.742690059,0.531400966,0.5032425422,0.593162393,Santa Rosa Junior College
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saybrook University
12,,,,,0.5810810811,,,,,,0.511627907,,,,,,0.3535353535,,,,,,0.3240740741,,,,,,0.3238095238,0.551724138,0.5384615385,0.3469387755,,,0.3870967742,0.5,0.5652173913,0.3583333333,,,0.3916083916,0.384615385,Sierra Valley College of Court Reporting
13,,,,,0.4441087613,,,,,,0.3397435897,,,,,,0.3239795918,,0.5909090909,0.2947598253,,,0.3207171315,,0.55,0.2647058824,,,0.283171521,0.475543478,0.5090909091,0.2612456747,,,0.2827804107,0.366366366,0.5454545455,0.2913669065,,,0.3222748815,0.333333333,College of the Siskiyous
14,0.8285714286,0.6963746224,,,0.7090163934,,0.7637795276,0.6133828996,,,0.6421052632,,0.6944444444,0.5570599613,,,0.58698941,,0.698630137,0.5471349353,,,0.5793304221,,0.7127659574,0.485021398,0.847222222,0.7100271,0.5331833521,0.722222222,0.6455696203,0.4532293987,0.810606061,0.663461539,0.4933920705,0.689153439,0.6439393939,0.4687800192,0.775641026,0.623063683,0.5042145594,0.655359566,Colorado Mountain College
15,0.8028169014,0.5964912281,,,0.6376404494,,0.7844827586,0.5357686454,,,0.5730918499,,0.7197452229,0.4773333333,,,0.5192943771,,0.7013574661,0.42,,,0.4780578898,,0.7472527473,0.4167573449,0.824675325,0.652515723,0.4924496644,0.686075949,0.7436619718,0.4147665581,0.80620155,0.597222222,0.5062695925,0.628975265,0.706940874,0.4161958569,0.759259259,0.552757794,0.4941419711,0.586345382,University of Bridgeport
16,0.756043956,0.496350365,,,0.5610958904,,0.6844262295,0.3901903367,,,0.4676375405,,0.6057401813,0.3467446964,,,0.4312469197,,0.5776315789,0.3165572575,,,0.4096668231,,0.5345043915,0.3117192148,0.769230769,0.539917209,0.3833736885,0.594874101,0.5090909091,0.3092528451,0.710616438,0.467917676,0.3698724578,0.531305903,0.5197568389,0.3090984628,0.651069519,0.424828447,0.3703594579,0.496809868,Columbus State University
17,0.7516339869,0.4237113402,,,0.4683882458,,0.7375886525,0.3215547703,,,0.3676355067,,0.6868686869,0.2871536524,,,0.3441324694,,0.6115384615,0.2639939486,,,0.3211125158,,0.5820895522,0.2244675041,0.82278481,0.471857411,0.2701286327,0.517156863,0.5473684211,0.2120598948,0.748387097,0.390223695,0.2467343977,0.430983847,0.5535714286,0.215819209,0.722727273,0.361111111,0.2592714145,0.414864865,Gordon State College
18,0.7038834951,0.4509259259,,,0.4914463453,,0.7160493827,0.4253938832,,,0.4788199697,,0.6787148594,0.385597083,,,0.4398216939,,0.5945945946,0.3474452555,,,0.3913565426,,0.592039801,0.3335186215,0.690265487,0.459044369,0.3807360291,0.496423462,0.576344086,0.3070698467,0.712686567,0.439330544,0.351581941,0.489405332,0.5553633218,0.2916217188,0.682656827,0.416118421,0.337005061,0.464694015,Southwestern Illinois College
19,0.8991735537,0.7392857143,,,0.8003154574,,0.8326959847,0.634870993,,,0.7238709677,,0.7919514047,0.5864297254,,,0.6923679061,,0.7720170455,0.539184953,,,0.6613263785,,0.7586206897,0.5215311005,0.910557185,0.770410278,0.6395468589,0.821021975,0.7397605545,0.5169392523,0.866888519,0.682518419,0.6241285238,0.764749536,0.724137931,0.5077559462,0.847870183,0.66271777,0.6102340773,0.756691833,University of Idaho
0,0.7586206897,0.4006878762,,,0.4721266345,,0.5631067961,0.3049421661,,,0.3410221619,,0.4911894273,0.223764981,,,0.2550967742,,0.4882895671,0.1911528581,,,0.2213487198,,0.4835051546,0.1754640109,0.77496038,0.452437107,0.2003329172,0.516535433,0.4818884819,0.1817083882,0.631424376,0.382978723,0.2064739263,0.418448637,0.4571159284,0.1976604563,0.571279917,0.325181036,0.226137931,0.353743961,South University-Savannah
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interdenominational Theological Center
2,0.8655126498,0.6619926199,,,0.7345679012,,0.7440225035,0.5235546039,,,0.6188449848,,0.707852194,0.4625550661,,,0.5822998873,,0.686329588,0.3954635108,,,0.5446685879,,0.6284329564,0.377245509,0.833715596,0.712615385,0.5064395513,0.754905887,0.5745257453,0.4011585807,0.766826923,0.584545455,0.4782958199,0.663043478,0.5538922156,0.3780407627,0.747983871,0.564453125,0.4478795085,0.654761905,Mercer University
3,,,,,0.5286697248,,,,,,0.5061728395,,,,,,0.5267665953,,,,,,0.5331781141,,,,,,0.5525059666,0.54631579,,,,,0.582480091,0.537435897,,,,,0.5366568915,0.565346535,Black Hawk College
4,0.8474576271,0.5599369085,,,0.6142034549,,0.78515625,0.5497716895,,,0.5943745374,,0.703125,0.5486806187,,,0.5716498838,,0.6757990868,0.4577562327,,,0.4864702345,,0.6402640264,0.3968028419,0.844155844,0.610989011,0.4204618345,0.653915123,0.622327791,0.3794212219,0.790441177,0.623398804,0.3995281164,0.654885655,0.6102564103,0.3664030261,0.723004695,0.603690685,0.3817273606,0.622501851,College of Southern Idaho
5,,,,,0.8604651163,,0.8817204301,0.7777777778,,,0.8363636364,,0.7807017544,0.6043956044,,,0.7024390244,,0.7969924812,0.3768115942,,,0.6534653465,,0.8267716535,0.4545454545,,,0.6994818653,0.912087912,0.8346456693,0.4948453608,,,0.6875,0.875,0.8372093023,0.4954954955,0.834782609,0.673913044,0.6791666667,0.763285024,The Creative Circus
6,,,,,0.7565982405,,,,,,0.6607142857,,0.7368421053,0.5730337079,,,0.6018518519,,0.66,0.4861878453,,,0.5238095238,,0.6226415094,0.47,,,0.5019762846,0.773684211,0.7246376812,0.4705882353,,,0.5310344828,0.694117647,0.7173913043,0.4588744589,,,0.5325077399,0.64,Truett McConnell University
7,,,,,0.7845528455,,,,,,0.7341772152,,,,,,0.6919831224,,,,,,0.6547619048,,0.813559322,0.612,,,0.6504854369,0.823741007,0.7195121951,0.6127946128,,,0.635883905,0.778210117,0.6886792453,0.5734870317,,,0.6004415011,0.738636364,Young Harris College
8,0.8410104012,0.6172396101,,,0.67467582,,0.6735159817,0.4809027778,,,0.5198522622,,0.5437201908,0.3724324324,,,0.4158935054,,0.5524553571,0.3275862069,,,0.4023756496,,0.5841495993,0.3439958049,0.850455137,0.662565905,0.4330033003,0.71001642,0.5927152318,0.3534445871,0.726530612,0.552178318,0.4349788434,0.586850649,0.5935875217,0.3835951134,0.647226174,0.485849057,0.4438915153,0.526036132,Nova Southeastern University
9,0.6459627329,0.4814814815,,,0.5080160321,,0.6186046512,0.4309309309,,,0.4767309875,,0.550877193,0.4097116844,,,0.4523305085,,0.498392283,0.3533260632,,,0.3900651466,,0.4905660377,0.2882065597,0.706521739,0.497398543,0.3249571673,0.531004367,0.4588744589,0.2497409326,0.595918367,0.469444444,0.2901337793,0.501554404,0.4518950437,0.2576907711,0.552380952,0.457102672,0.2994669175,0.486354776,College of Central Florida
10,0.734525447,0.3551236749,,,0.4688659794,,0.6102003643,0.2866683791,,,0.3828519856,,0.4767699115,0.2519760479,,,0.3199064015,,0.4213747646,0.2141823444,,,0.2716936749,,0.3726826609,0.1879096868,0.73901248,0.419941968,0.2268651569,0.524316649,0.3584594547,0.1849973924,0.664131071,0.363499246,0.2421982717,0.453842096,0.3597935167,0.1972762978,0.572810317,0.338008738,0.257665996,0.408373591,ITT Technical Institute-Tampa
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manatee Technical College
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Traviss Technical College
13,,,,,0.7680412371,,0.8452380952,0.6927272727,,,0.7129337539,,0.8679245283,0.6011235955,,,0.6453125,,0.8157894737,0.571884984,,,0.5982905983,,0.8169014085,0.5469448584,,,0.5727762803,0.784409257,0.8403361345,0.5134730539,,,0.5628970775,0.745985402,0.7741935484,0.5531628533,,,0.5777511962,0.721448468,Trinity International University-Florida
14,0.9010989011,0.6404358354,,,0.7330210773,,0.7567567568,0.5791624106,,,0.6203921569,,0.6455026455,0.53432282,,,0.5631868132,,0.7124542125,0.5139240506,,,0.5765453495,,0.6988352745,0.5170118343,0.906639004,0.690826727,0.5729646697,0.767032967,0.6396011396,0.4853985793,0.837133551,0.647236181,0.5403758253,0.692012289,0.6229913473,0.4803278689,0.769820972,0.616071429,0.5372104485,0.655857048,Jacksonville University
15,0.7142857143,0.5269320843,,,0.5658627087,,0.7226277372,0.5027624309,,,0.5631262525,,0.7172413793,0.4664879357,,,0.5366795367,,0.6737967914,0.4347826087,,,0.5121107266,,0.6320754717,0.408993576,0.771186441,0.552036199,0.4786450663,0.598214286,0.6025641026,0.3875236295,0.731884058,0.516574586,0.4534731324,0.576,0.6094276094,0.3800738007,0.671052632,0.502631579,0.4612634088,0.55075188,Northwest Florida State College
16,0.8997214485,0.6950113379,,,0.7542304593,,0.7905027933,0.572230014,,,0.6451914099,,0.7344913151,0.5084269663,,,0.5901345291,,0.7406716418,0.4930662558,,,0.6050632911,,0.6858552632,0.4812138728,0.888324873,0.740703518,0.5769230769,0.782577394,0.6577287066,0.4753661784,0.829081633,0.660561661,0.5588447653,0.715111478,0.6869158879,0.4644607843,0.788990826,0.607013301,0.5624142661,0.669833729,Palm Beach Atlantic University
17,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,Miami Lakes Educational Center and Technical College
18,0.6547344111,0.3295774648,,,0.508248731,,0.5346153846,0.2632375189,,,0.4101318529,,0.3884197829,0.212543554,,,0.298816568,,0.3429752066,0.1595092025,,,0.2376760563,,0.2731367731,0.1200644641,0.438917976,0.218621096,0.2215585121,0.379398185,0.2834825681,0.1231092437,0.382144664,0.203033839,0.2334513042,0.327981651,0.3063198624,0.1371287129,0.362452994,0.178986272,0.2550959233,0.297514483,Lincoln College of Technology-West Palm Beach
19,0.7647058824,0.5020576132,,,0.5701219512,,0.5797101449,0.4329004329,,,0.4666666667,,0.5090909091,0.40625,,,0.4265232975,,0.6625,0.3535353535,,,0.4424460432,,0.6016949153,0.3155080214,0.752941177,0.535433071,0.4262295082,0.589970502,0.6,0.3487179487,0.681818182,0.466101695,0.4419354839,0.513245033,0.63,0.380733945,0.634615385,0.448888889,0.4591194969,0.483754513,Lake-Sumter State College
0,0.3621169916,0.1444444444,,,0.3184855234,,0.3002832861,0.175,,,0.2771362587,,,,,,0.2122538293,,,,,,0.2125693161,,0.2482876712,0.0683229814,0.376262626,0.1875,0.2093959732,0.339430894,0.2379713914,0.0888888889,0.321336761,0.214285714,0.1946494465,0.302325581,0.2253012048,0.1344537815,0.286407767,0.164556962,0.1921898928,0.266802444,Dawn Career Institute LLC
1,0.7922330097,0.4811443433,,,0.5591816853,,0.6044776119,0.3040181956,,,0.3908355795,,0.4231354642,0.2364066194,,,0.3001038422,,0.3673469388,0.2458646617,,,0.287202381,,0.3886583679,0.2519628837,0.787439614,0.535986914,0.2984934087,0.599592668,0.4150717703,0.2430307362,0.667194929,0.427254773,0.3073825503,0.497674419,0.4169611307,0.2376237624,0.53986014,0.373535493,0.3020304569,0.42843952,Clark Atlanta University
2,0.6285714286,0.3119777159,,,0.3636363636,,0.44,0.2743362832,,,0.2956298201,,0.3157894737,0.2197802198,,,0.2327790974,,0.3661971831,0.2034883721,,,0.2231686542,,0.3173076923,0.1732186732,0.666666667,0.399026764,0.1895424837,0.445783133,0.2978723404,0.143231441,0.552238806,0.352331606,0.1601866252,0.381898455,0.3103448276,0.1609276177,0.394366197,0.305555556,0.1795817958,0.318091451,Atlanta Metropolitan State College
3,0.8136645963,0.4618055556,,,0.5170731707,,0.8378378378,0.3364269142,,,0.3760683761,,,,,,0.2997393571,,0.34,0.2525174284,,,0.2557792692,,0.3898305085,0.1916129032,0.775862069,0.516616314,0.2056354916,0.555269923,0.40625,0.1801397206,0.795454546,0.445918367,0.1904761905,0.474719101,0.3529411765,0.1620111732,,,0.1858190709,0.388714734,Fort Valley State University
4,0.7572815534,0.5042372881,,,0.5495652174,,0.7189542484,0.4814814815,,,0.5465949821,,0.6842105263,0.4161849711,,,0.490605428,,0.68,0.3317073171,,,0.4130841121,,0.6712328767,0.2805071315,0.745283019,0.515444015,0.3539253539,0.55448718,0.6123595506,0.2600195503,0.73006135,0.50660793,0.3122398002,0.565640195,0.5192307692,0.295403165,0.70945946,0.487244898,0.3320730939,0.548148148,College of Coastal Georgia
5,0.9066666667,0.6209677419,,,0.7101248266,,0.8210526316,0.5023474178,,,0.6006493506,,0.6495327103,0.4370709382,,,0.5069124424,,0.6086956522,0.4162561576,,,0.4941348974,,0.5384615385,0.4041570439,0.889795918,0.65085389,0.4590163934,0.726683938,0.5120481928,0.4361702128,0.866666667,0.615711253,0.4675810474,0.693098385,0.516025641,0.4616935484,0.747826087,0.563674322,0.4826732673,0.623413258,St Thomas University
6,,,,,0.8681135225,,,,,,0.8094262295,,,,,,0.7656903766,,,,,,0.7531531532,,0.938547486,0.6850220264,0.946341463,0.850574713,0.75671406,0.88125,0.896373057,0.7222222222,,,0.776,0.864705882,0.9005524862,0.7211796247,,,0.7797833935,0.825918762,Covenant College
7,0.4536082474,0.1590163934,,,0.2541620422,,0.2993421053,0.1282843895,,,0.1829652997,,0.1782178218,0.115902965,,,0.1378708551,,0.2024539877,0.0825593395,,,0.1227709191,,0.1726495726,0.0723562152,0.470254958,0.25074184,0.107636801,0.326192795,0.1365384615,0.0939849624,0.348066298,0.188920455,0.1107738998,0.242964353,0.167816092,0.132879046,0.294247788,0.169811321,0.1477495108,0.214915798,Bauder College
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2204724409,,0.4361702128,0.2171156894,,,0.2455172414,,Augusta Technical College
9,0.6111111111,0.4085106383,,,0.4354243542,,0.6071428571,0.4170854271,,,0.4405286344,,0.6,0.385786802,,,0.4099099099,,0.5454545455,0.4030612245,,,0.423580786,,0.6666666667,0.4240837696,0.717948718,0.454545455,0.4570135747,0.491103203,,,0.714285714,0.434782609,0.4556451613,0.475206612,0.6458333333,0.358778626,,,0.4032258065,0.489177489,Andrew College
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2435233161,,0.5077720207,0.2026490066,,,0.2647679325,,Georgia Northwestern Technical College
11,,,,,0.6923076923,,,,,,0.6,,,,,,0.5172413793,,,,,,0.4035087719,,0.3829787234,0.4545454545,,,0.4057971014,0.754716981,0.5,0.4545454545,,,0.4833333333,0.723404255,,,,,0.5,0.543859649,Steven Papageorge Hair Academy
12,0.8291571754,0.6642685851,,,0.7488317757,,0.7862232779,0.6023054755,,,0.703125,,0.779956427,0.5613577023,,,0.6805225653,,0.7700205339,0.5514018692,,,0.6677595628,,0.7797619048,0.5250544662,0.864693446,0.703225807,0.6583592939,0.784648188,0.7531992687,0.4830339321,0.830396476,0.676392573,0.6240458015,0.760529483,0.6894075404,0.4754990926,0.825910931,0.618581907,0.583032491,0.73200443,McKendree University
13,0.9657320872,0.7412280702,,,0.799675588,,0.9034482759,0.7189901207,,,0.7443181818,,0.8726415094,0.6677248677,,,0.7052722558,,0.9,0.6032258065,,,0.6893129771,,0.9166666667,0.6203522505,0.970930233,0.764122894,0.7083906465,0.816703622,0.8729166667,0.6273627363,0.91875,0.752752753,0.7014456317,0.77566868,0.8064516129,0.57421875,0.90625,0.721200387,0.6561314791,0.754176611,Olivet Nazarene University
14,0.7208333333,0.5267857143,,,0.585,,0.6828193833,0.4867256637,,,0.5429292929,,0.6441947566,0.4398782344,,,0.4989177489,,0.6543624161,0.3628691983,,,0.4489593657,,0.6,0.3076923077,0.754716981,0.58692185,0.3764705882,0.6367713,0.5192307692,0.2936507937,0.711382114,0.537124803,0.3450087566,0.58589306,0.4854014599,0.2796697626,0.721254355,0.487603306,0.3250201126,0.553800592,Lincoln College
15,,,,,0.75,,,,,,0.7431192661,,,,,,0.7222222222,,,,,,0.5877862595,,,,,,0.5317073171,0.821428571,,,,,0.5427509294,0.813559322,,,,,0.5476190476,0.767857143,Oakton Community College
16,,,,,0.6203703704,,,,,,0.6126126126,,0.6666666667,0.4678899083,,,0.5202702703,,0.6964285714,0.4149659864,,,0.4926108374,,0.6388888889,0.350877193,,,0.4089635854,0.627272727,0.5,0.3005181347,,,0.335235378,0.6,0.5149700599,0.2573363431,0.645833333,0.5,0.2981956315,0.543209877,Kankakee Community College
17,0.846473029,0.7177700348,,,0.7765151515,,0.810483871,0.6408450704,,,0.719924812,,0.8249027237,0.5679758308,,,0.6802721088,,0.8440366972,0.5525606469,,,0.6604414261,,0.7442922374,0.5683453237,0.860902256,0.743202417,0.6289308176,0.795644891,0.6779661017,0.5498783455,0.827956989,0.646341463,0.6033994334,0.729818781,0.7324414716,0.5380434783,0.848056537,0.595108696,0.6251874063,0.705069124,Judson University
18,0.7551020408,0.5918367347,,,0.6462585034,,0.7301587302,0.593495935,,,0.6397849462,,0.6769230769,0.5169491525,,,0.5737704918,,0.6025641026,0.4308943089,,,0.4975124378,,0.6091954023,0.4525547445,0.75,0.596330275,0.5133928571,0.645962733,0.6704545455,0.5123966942,0.753623188,0.564285714,0.5789473684,0.626794258,0.6826923077,0.5086206897,0.70886076,0.534351145,0.5909090909,0.6,Olney Central College
19,0.906779661,0.7090163934,,,0.773480663,,0.7684210526,0.6756756757,,,0.7034700315,,0.7283950617,0.6338582677,,,0.6567164179,,0.8285714286,0.5968379447,,,0.6648044693,,0.7971014493,0.528,0.890625,0.753968254,0.6237113402,0.8,0.7602739726,0.5294117647,0.778846154,0.728448276,0.6134663342,0.744047619,0.7887323944,0.5,0.75,0.695488722,0.5980861244,0.709497207,Lincoln Christian University
0,0.6641221374,0.8525641026,,,0.7849315068,,0.9180327869,0.8109589041,,,0.8377823409,,0.9361702128,0.8660130719,,,0.8964879852,,0.9266055046,0.7740384615,,,0.8773291925,,0.9302832244,0.7590909091,0.715686275,0.911487759,0.8748159057,0.839904421,0.940552017,0.7777777778,,,0.8893740902,0.897003745,0.9077868852,0.7643979058,0.951417004,0.921686747,0.8674521355,0.934369603,Illinois Wesleyan University
1,0.9161290323,0.7674418605,,,0.8379204893,,0.8612716763,0.7407407407,,,0.8149466192,,0.852,0.7480314961,,,0.8169761273,,0.8254545455,0.6976744186,,,0.7846534653,,0.7896440129,0.624,0.904255319,0.825471698,0.7419354839,0.8625,0.7604456825,0.6544117647,0.890547264,0.777777778,0.7313131313,0.849056604,0.7547169811,0.7034482759,0.897526502,0.794117647,0.7403100775,0.863961814,Knox College
2,,,,,,,,,,,0.6666666667,,,,,,0.487804878,,0.5517241379,0.3333333333,,,0.435483871,,0.6216216216,0.3181818182,,,0.427184466,,0.5833333333,0.2045454545,,,0.3055555556,0.685714286,0.5454545455,0.1515151515,,,0.2344497608,0.47826087,City Colleges of Chicago-Malcolm X College
3,0.8470588235,0.6825396825,,,0.7402061856,,0.8040540541,0.6043956044,,,0.674584323,,0.8155339806,0.5432525952,,,0.6565656566,,0.8059701493,0.4677419355,,,0.624567474,,0.8207885305,0.4782608696,0.848167539,0.668604651,0.6259659969,0.73271028,0.7868338558,0.4943310658,0.820987654,0.631229236,0.6171052632,0.69762419,0.7290502793,0.453362256,0.851351351,0.609907121,0.5738705739,0.708256881,Concordia University-Chicago
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3802816901,,,,,,0.4046511628,,City Colleges of Chicago-Wilbur Wright College
5,0.7389705882,0.5836653386,,,0.6382428941,,0.6209386282,0.5248508946,,,0.558974359,,0.5817307692,0.4482071713,,,0.5087145969,,0.5509090909,0.420952381,,,0.4874418605,,0.5204855842,0.4237012987,0.733128834,0.61627907,0.4737254902,0.657327586,0.5300480769,0.4347240915,0.672566372,0.564766839,0.4850793651,0.604575163,0.5422680412,0.4044198895,0.682302772,0.528440367,0.4757333333,0.599605523,Governors State University
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1015228426,,0.2083333333,0.1080139373,,,0.115755627,,City Colleges of Chicago-Olive-Harvey College
7,0.8053691275,0.582010582,,,0.6804733728,,0.7664233577,0.5333333333,,,0.6390728477,,0.7596899225,0.5341614907,,,0.6344827586,,0.7172413793,0.4867724868,,,0.5868263473,,0.6838235294,0.4514767932,0.82278481,0.565656566,0.5361930295,0.679775281,0.6265822785,0.4385245902,0.773972603,0.56,0.5124378109,0.657320872,0.6021505376,0.3860465116,0.742647059,0.642458101,0.4862842893,0.685714286,Eastern Idaho Technical College
8,0.9206349206,0.5542168675,,,0.7123287671,,0.808988764,0.4556962025,,,0.5829959514,,0.676056338,0.3267973856,,,0.4375,,0.625,0.3,,,0.4322033898,,0.6307692308,0.3286713287,0.880794702,0.602272727,0.4725274725,0.73088685,0.652892562,0.3028169014,0.815533981,0.554140127,0.463878327,0.657692308,0.5339805825,0.2714285714,0.739726027,0.470588235,0.3827160494,0.557522124,Wesleyan College
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World Medicine Institute
10,0.8219178082,0.7,,,0.7669172932,,0.7719298246,0.4461538462,,,0.5983606557,,0.66,0.3636363636,,,0.4803149606,,0.6265060241,0.4916666667,,,0.5467980296,,0.6377952756,0.4899328859,0.785714286,0.73015873,0.5579710145,0.761904762,0.6917808219,0.4540229885,0.71875,0.53030303,0.5625,0.623076923,0.730964467,0.4651162791,0.709090909,0.569620253,0.5802197802,0.626865672,University of Hawaii-West Oahu
11,,,,,0.7638888889,,,,,,0.7936507937,,,,,,0.8115942029,,,,,,0.8484848485,,,,,,0.8227848101,0.788732394,,,,,0.7857142857,0.80952381,,,,,0.768115942,0.808219178,Blessing Rieman College of Nursing and Health Sciences
12,0.7096774194,0.35,,,0.5923913043,,0.6967213115,0.4320987654,,,0.5911330049,,0.6266666667,0.427184466,,,0.5454545455,,0.527607362,0.3181818182,,,0.4432234432,,0.4432432432,0.261682243,0.71942446,0.416666667,0.3767123288,0.628140704,0.4031620553,0.2715231788,0.710144928,0.409638554,0.353960396,0.597285068,0.4832826748,0.2666666667,0.652694611,0.414414414,0.4026717557,0.557553957,Paul Mitchell the School-Bradley
13,,,,,0.6428571429,,,,,,0.7222222222,,,,,,,,,,,,0.6857142857,,,,,,0.6388888889,0.607142857,,,,,0.5833333333,0.641025641,,,,,0.5306122449,0.720930233,Graham Hospital School of Nursing
14,,,,,0.6240601504,,0.7820512821,0.3333333333,,,0.5815602837,,0.6168224299,0.2923076923,,,0.4941860465,,0.5035971223,0.2475247525,,,0.3958333333,,0.4437869822,0.2296296296,0.810344828,0.528735632,0.3486842105,0.64137931,0.478021978,0.2280701754,0.741573034,0.373134328,0.3817567568,0.583333333,0.5454545455,0.2826086957,0.655172414,0.309859155,0.458781362,0.524064171,Hair Professionals Academy of Cosmetology
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morehouse School of Medicine
